game_date,home_team,away_team,target_moneyline_win,model_prob,model_pred,month
2025-10-30,CHA,ORL,0,0.41692427,0,2025-10
2025-10-30,MIL,GSW,1,0.60460055,1,2025-10
2025-10-30,OKC,WAS,1,0.7212539,1,2025-10
2025-10-30,SAS,MIA,1,0.44985354,0,2025-10
2025-10-31,CHI,NYK,1,0.4931071,0,2025-10
2025-10-31,IND,ATL,0,0.6568792,1,2025-10
2025-10-31,CLE,TOR,0,0.6977803,1,2025-10
2025-10-31,PHI,BOS,0,0.45122162,0,2025-10
2025-10-31,POR,DEN,1,0.50171787,1,2025-10
2025-10-31,PHX,UTA,1,0.65078264,1,2025-10
2025-10-31,LAC,NOP,1,0.6256604,1,2025-10
2025-10-31,MEM,LAL,0,0.51276505,1,2025-10
2025-11-01,MIL,SAC,0,0.724533,1,2025-11
2025-11-01,IND,GSW,1,0.59861475,1,2025-11
2025-11-01,CHA,MIN,0,0.4402929,0,2025-11
2025-11-01,DAL,DET,0,0.6227142,1,2025-11
2025-11-01,BOS,HOU,0,0.65524197,1,2025-11
2025-11-01,WAS,ORL,0,0.42493105,0,2025-11
2025-11-02,OKC,NOP,1,0.6886825,1,2025-11
2025-11-02,BKN,PHI,0,0.4693811,0,2025-11
2025-11-02,CHA,UTA,1,0.50662893,1,2025-11
2025-11-02,CLE,ATL,1,0.6651483,1,2025-11
2025-11-02,TOR,MEM,1,0.4519209,0,2025-11
2025-11-02,NYK,CHI,1,0.62424344,1,2025-11
2025-11-02,PHX,SAS,1,0.57902825,1,2025-11
2025-11-02,LAL,MIA,1,0.5544663,1,2025-11
2025-11-03,HOU,DAL,1,0.5388286,1,2025-11
2025-11-03,IND,MIL,0,0.5323482,1,2025-11
2025-11-03,BOS,UTA,0,0.7512987,1,2025-11
2025-11-03,NYK,WAS,1,0.6167408,1,2025-11
2025-11-03,LAC,MIA,0,0.69568175,1,2025-11
2025-11-03,MEM,DET,0,0.62969095,1,2025-11
2025-11-03,DEN,SAC,1,0.7132943,1,2025-11
2025-11-03,POR,LAL,0,0.5542129,1,2025-11
2025-11-03,BKN,MIN,0,0.32359353,0,2025-11
2025-11-04,CHI,PHI,1,0.5955157,1,2025-11
2025-11-04,TOR,MIL,1,0.5159922,1,2025-11
2025-11-04,ATL,ORL,1,0.67012656,1,2025-11
2025-11-04,GSW,PHX,1,0.6099833,1,2025-11
2025-11-04,LAC,OKC,0,0.42103022,0,2025-11
2025-11-04,NOP,CHA,1,0.6982406,1,2025-11
2025-11-05,CLE,PHI,1,0.6893778,1,2025-11
2025-11-05,DET,UTA,1,0.5063269,1,2025-11
2025-11-05,IND,BKN,0,0.67361987,1,2025-11
2025-11-05,BOS,WAS,1,0.74639726,1,2025-11
2025-11-05,NYK,MIN,1,0.4658359,0,2025-11
2025-11-05,MEM,HOU,0,0.55274117,1,2025-11
2025-11-05,DAL,NOP,0,0.6904046,1,2025-11
2025-11-05,DEN,MIA,1,0.7088262,1,2025-11
2025-11-05,LAL,SAS,1,0.63341343,1,2025-11
2025-11-05,POR,OKC,1,0.46284926,0,2025-11
2025-11-05,SAC,GSW,1,0.51454824,1,2025-11
2025-11-06,PHX,LAC,1,0.43084246,0,2025-11
2025-11-07,ATL,TOR,0,0.5671611,1,2025-11
2025-11-07,BKN,DET,0,0.5670145,1,2025-11
2025-11-07,ORL,BOS,1,0.475099,0,2025-11
2025-11-07,WAS,CLE,0,0.34681666,0,2025-11
2025-11-07,SAC,OKC,0,0.51678085,1,2025-11
2025-11-07,SAS,HOU,1,0.5253578,1,2025-11
2025-11-07,MIN,UTA,1,0.68420845,1,2025-11
2025-11-07,DEN,GSW,1,0.7041275,1,2025-11
2025-11-07,MEM,DAL,1,0.60131615,1,2025-11
2025-11-07,MIL,CHI,1,0.6667258,1,2025-11
2025-11-07,MIA,CHA,1,0.6827357,1,2025-11
2025-11-08,CLE,CHI,1,0.7243657,1,2025-11
2025-11-08,PHI,TOR,1,0.64619505,1,2025-11
2025-11-08,ATL,LAL,1,0.44102103,0,2025-11
2025-11-08,WAS,DAL,0,0.4776073,0,2025-11
2025-11-08,MIA,POR,1,0.6125372,1,2025-11
2025-11-08,SAS,NOP,1,0.50330424,1,2025-11
2025-11-08,LAC,PHX,0,0.6681657,1,2025-11
2025-11-08,DEN,IND,1,0.6534342,1,2025-11
2025-11-09,MIL,HOU,0,0.61439437,1,2025-11
2025-11-09,NYK,BKN,1,0.7059833,1,2025-11
2025-11-09,ORL,BOS,0,0.4731706,0,2025-11
2025-11-09,MEM,OKC,0,0.44771087,0,2025-11
2025-11-09,PHI,DET,0,0.6220124,1,2025-11
2025-11-09,GSW,IND,1,0.48441574,0,2025-11
2025-11-09,SAC,MIN,0,0.40670553,0,2025-11
2025-11-10,DET,WAS,1,0.52085376,1,2025-11
2025-11-10,CHI,SAS,0,0.6722497,1,2025-11
2025-11-10,CHA,LAL,0,0.39091867,0,2025-11
2025-11-10,ORL,POR,1,0.48250622,0,2025-11
2025-11-10,DAL,MIL,0,0.4554975,0,2025-11
2025-11-10,UTA,MIN,0,0.5271081,1,2025-11
2025-11-10,LAC,ATL,0,0.67785317,1,2025-11
2025-11-10,PHX,NOP,1,0.54793423,1,2025-11
2025-11-10,MIA,CLE,1,0.6316393,1,2025-11
2025-11-11,BKN,TOR,0,0.52592266,1,2025-11
2025-11-11,NYK,MEM,1,0.61449367,1,2025-11
2025-11-11,PHI,BOS,1,0.42753422,0,2025-11
2025-11-11,OKC,GSW,1,0.5939545,1,2025-11
2025-11-11,UTA,IND,1,0.5608921,1,2025-11
2025-11-11,SAC,DEN,0,0.46954492,0,2025-11
2025-11-12,HOU,WAS,1,0.748725,1,2025-11
2025-11-12,CHA,MIL,1,0.35915285,0,2025-11
2025-11-12,NYK,ORL,0,0.57567334,1,2025-11
2025-11-12,BOS,MEM,1,0.74102235,1,2025-11
2025-11-12,MIA,CLE,0,0.64411485,1,2025-11
2025-11-12,DET,CHI,1,0.53538287,1,2025-11
2025-11-12,SAC,ATL,0,0.5399375,1,2025-11
2025-11-12,SAS,GSW,0,0.55367655,1,2025-11
2025-11-12,DAL,PHX,0,0.55076635,1,2025-11
2025-11-12,OKC,LAL,1,0.5281729,1,2025-11
2025-11-12,LAC,DEN,0,0.5676685,1,2025-11
2025-11-12,NOP,POR,0,0.5993559,1,2025-11
2025-11-13,UTA,ATL,0,0.5376962,1,2025-11
2025-11-13,CLE,TOR,0,0.6357456,1,2025-11
2025-11-13,PHX,IND,1,0.4887909,0,2025-11
2025-11-14,NYK,MIA,1,0.5948239,1,2025-11
2025-11-14,ORL,BKN,1,0.64859366,1,2025-11
2025-11-14,DET,PHI,1,0.46290332,0,2025-11
2025-11-14,HOU,POR,1,0.61671394,1,2025-11
2025-11-14,MIL,CHA,1,0.7146917,1,2025-11
2025-11-14,MIN,SAC,1,0.6452035,1,2025-11
2025-11-14,NOP,LAL,0,0.43585852,0,2025-11
2025-11-14,DAL,LAC,0,0.50185627,1,2025-11
2025-11-14,SAS,GSW,0,0.49211997,0,2025-11
2025-11-15,CLE,MEM,1,0.6959191,1,2025-11
2025-11-15,IND,TOR,0,0.6356058,1,2025-11
2025-11-15,MIN,DEN,0,0.5100224,1,2025-11
2025-11-15,MIL,LAL,0,0.5978869,1,2025-11
2025-11-15,CHA,OKC,0,0.34946987,0,2025-11
2025-11-16,DAL,POR,1,0.6645386,1,2025-11
2025-11-16,PHX,ATL,0,0.5738891,1,2025-11
2025-11-16,BOS,LAC,1,0.6590117,1,2025-11
2025-11-16,SAS,SAC,1,0.5157591,1,2025-11
2025-11-16,WAS,BKN,0,0.5318033,1,2025-11
2025-11-16,HOU,ORL,1,0.6771272,1,2025-11
2025-11-16,NOP,GSW,0,0.4451054,0,2025-11
2025-11-16,UTA,CHI,1,0.46031252,0,2025-11
2025-11-17,NOP,OKC,0,0.39599285,0,2025-11
2025-11-17,PHI,LAC,1,0.61614925,1,2025-11
2025-11-17,TOR,CHA,1,0.72438073,1,2025-11
2025-11-17,MIA,NYK,1,0.4995199,0,2025-11
2025-11-17,DET,IND,1,0.46688932,0,2025-11
2025-11-17,MIN,DAL,1,0.6771348,1,2025-11
2025-11-17,DEN,CHI,0,0.6713475,1,2025-11
2025-11-17,CLE,MIL,1,0.6848296,1,2025-11
2025-11-18,ORL,GSW,1,0.40818956,0,2025-11
2025-11-18,BKN,BOS,0,0.29759872,0,2025-11
2025-11-18,ATL,DET,0,0.63685703,1,2025-11
2025-11-18,SAS,MEM,1,0.42228785,0,2025-11
2025-11-18,LAL,UTA,1,0.6742863,1,2025-11
2025-11-18,POR,PHX,0,0.5847349,1,2025-11
2025-11-19,POR,CHI,0,0.4912793,0,2025-11
2025-11-19,IND,CHA,1,0.6417618,1,2025-11
2025-11-19,MIA,GSW,1,0.6480911,1,2025-11
2025-11-19,CLE,HOU,0,0.64476216,1,2025-11
2025-11-19,DAL,NYK,0,0.63209707,1,2025-11
2025-11-19,NOP,DEN,0,0.43567434,0,2025-11
2025-11-19,OKC,SAC,1,0.63159895,1,2025-11
2025-11-19,PHI,TOR,0,0.59734136,1,2025-11
2025-11-19,MIN,WAS,1,0.6456563,1,2025-11
2025-11-20,MIL,PHI,1,0.770033,1,2025-11
2025-11-20,ORL,LAC,1,0.41554496,0,2025-11
2025-11-20,MEM,SAC,1,0.5666848,1,2025-11
2025-11-20,SAS,ATL,1,0.601212,1,2025-11
