number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,state
36,0.5461713690620721,2025-12-11 23:54:10.361405,2025-12-11 23:54:18.079451,0 days 00:00:07.718046,0.7995589723505278,0.5040600549718253,0.6405224866915292,2.4971144865313257,0.028076391873805666,9,10,11,2079,15.499193235823371,0.0007530081637470012,1.067675586643536,0.6849278259665811,COMPLETE
37,0.5504038909727814,2025-12-11 23:54:18.081458,2025-12-11 23:54:23.587100,0 days 00:00:05.505642,0.6085908423296034,0.5341938850093843,0.5015909455524681,2.8178549871068643,0.033125337397953536,9,7,17,1913,11.426649928868656,0.003932013283555886,1.0058387717075052,0.7821013331780449,COMPLETE
38,0.5448765637366522,2025-12-11 23:54:23.589104,2025-12-11 23:54:32.239213,0 days 00:00:08.650109,0.5438689873883062,0.5706575091166285,0.6844623800971886,2.181037465243065,0.05587703722180862,8,12,7,2300,6.267158904933826,0.0001326181730136607,1.081083454836054,0.7631491127909772,COMPLETE
39,0.5472290164982248,2025-12-11 23:54:32.241216,2025-12-11 23:54:46.918827,0 days 00:00:14.677611,0.5835084841734032,0.5253175837611321,0.6054013973283514,2.790157173489173,0.01452628728859661,8,10,9,2058,2.882442238358479,0.001510649329520338,1.0582320965862382,0.7988740615758677,COMPLETE
40,0.5409691717830031,2025-12-11 23:54:46.920859,2025-12-11 23:55:06.924521,0 days 00:00:20.003662,0.7463276092573029,0.606778982623851,0.6294087401480277,0.3032570328987214,0.027145245823909567,10,11,12,1520,13.146918028944704,0.15174578645700618,1.0360764435661793,0.5787282939498758,COMPLETE
41,0.5525031781538182,2025-12-11 23:55:06.926524,2025-12-11 23:55:14.937369,0 days 00:00:08.010845,0.5184448890475766,0.5826281482836524,0.5770474075493397,2.877080648009855,0.022021514477268196,7,11,13,2520,14.334056983050976,0.007025517637913317,1.0911360415737381,0.834254613617045,COMPLETE
42,0.5512208741616306,2025-12-11 23:55:14.939359,2025-12-11 23:55:22.633899,0 days 00:00:07.694540,0.5109086631246534,0.544058715064385,0.5893230323588201,2.9559411994751597,0.016770136276074127,7,9,14,2489,17.61902329782496,0.028496511087922234,1.0666424625415094,0.8327083769795565,COMPLETE
43,0.5393994489251652,2025-12-11 23:55:22.635914,2025-12-11 23:55:47.757724,0 days 00:00:25.121810,0.5475203246618706,0.5172330621655674,0.61196877569552,0.06418647486008178,0.02475445811478578,6,11,14,2105,15.449008448510357,0.007853143886448909,1.0829353532384378,0.6541709264559152,COMPLETE
44,0.5516211505994513,2025-12-11 23:55:47.759737,2025-12-11 23:55:56.399878,0 days 00:00:08.640141,0.5100421671530498,0.5004917625685814,0.6389265475877489,2.6929601203295883,0.0312039258449466,8,12,12,2585,18.955846780879817,0.0014499323445173005,1.0501312497828599,0.7236830148958419,COMPLETE
45,0.5517145688857676,2025-12-11 23:55:56.403893,2025-12-11 23:56:04.406676,0 days 00:00:08.002783,0.5205026571500031,0.5819862407439689,0.5940302064354894,2.475061600290055,0.019057251124633714,7,9,13,2286,16.882690437628725,0.004964069851880022,1.0231511687292552,0.8014180828414782,COMPLETE
46,0.552021007969701,2025-12-11 23:56:04.408678,2025-12-11 23:56:14.014492,0 days 00:00:09.605814,0.5503795803105758,0.5494518712765472,0.5608547962095354,2.9978822582968565,0.011571786950917267,6,9,17,1840,9.927164083170348,0.012682340259598307,1.0751839741585099,0.5036073365886435,COMPLETE
47,0.5512847826376509,2025-12-11 23:56:14.017997,2025-12-11 23:56:25.554319,0 days 00:00:11.536322,0.5366202312495904,0.5733373920232235,0.6157246117393078,2.721064047157726,0.01562683688750849,7,10,10,2453,12.521206518998564,0.002511743018324263,1.0425756399225847,0.827602379608255,COMPLETE
48,0.5510676564748378,2025-12-11 23:56:25.556322,2025-12-11 23:56:34.477761,0 days 00:00:08.921439,0.5728866897320053,0.603697594916693,0.5955893410405686,2.85439200382219,0.013928363095001197,8,11,11,1994,16.142467056655434,0.021454811302649132,1.0890033943445179,0.8547537643632626,COMPLETE
49,0.5421606877139602,2025-12-11 23:56:34.482757,2025-12-11 23:56:56.866049,0 days 00:00:22.383292,0.5011550961986988,0.5246419237288664,0.6788008463752628,1.2050393876457082,0.036330497098321556,4,10,16,2356,14.076845515150247,0.10573583516186283,1.0580572395904613,0.6501842817120989,COMPLETE
50,0.5406177567422616,2025-12-11 23:56:56.883748,2025-12-11 23:57:15.632406,0 days 00:00:18.748658,0.5994208841818365,0.6446887932117176,0.6525205275906111,0.7054031747479064,0.030060588795144037,2,12,9,2154,18.41178475781064,0.033009890356427866,0.9941390034287108,0.6000577760999063,COMPLETE
51,0.5516240664273413,2025-12-11 23:57:15.634414,2025-12-11 23:57:25.501556,0 days 00:00:09.867142,0.5206249824294473,0.5828088802438736,0.5799914903315061,2.8828578257944626,0.02164681307717156,5,11,13,2678,14.416288272483484,0.006786193677004633,1.0986271121900129,0.8804213309131881,COMPLETE
52,0.5535650272492623,2025-12-11 23:57:25.503560,2025-12-11 23:57:35.592023,0 days 00:00:10.088463,0.5559685255598227,0.5335045094053408,0.5608949379732878,2.6325262417669837,0.023888585803100073,5,11,14,2778,17.23865294343604,0.0009005016752858907,1.0883534416576544,0.8441916362419507,COMPLETE
53,0.551936720166215,2025-12-11 23:57:35.594034,2025-12-11 23:57:49.567532,0 days 00:00:13.973498,0.5559358887414034,0.5346016304067658,0.5465187912042472,2.6127895224687503,0.02520327037110783,3,10,14,2795,17.296623576003913,0.000653800577207464,1.0779572804257522,0.8409237687843819,COMPLETE
54,0.5509981513346753,2025-12-11 23:57:49.571292,2025-12-11 23:57:58.646734,0 days 00:00:09.075442,0.5348622160439716,0.5592426139920205,0.520664040654884,2.4422325120238826,0.011517352167136903,6,11,12,2547,19.46022307340312,0.0005338865163575039,1.089281929742554,0.8201187792869332,COMPLETE
55,0.5503016573883757,2025-12-11 23:57:58.648741,2025-12-11 23:58:19.168442,0 days 00:00:20.519701,0.5516022905199134,0.5113246505484433,0.5603571414385123,2.2661818901736592,0.039207874838003656,4,9,19,2897,16.806262772047567,0.0010359401302975134,1.0700685960813106,0.7853542169411134,COMPLETE
56,0.5517047373562066,2025-12-11 23:58:19.187244,2025-12-11 23:58:36.035339,0 days 00:00:16.848095,0.5136929655338333,0.5334554720815563,0.6375453923451504,2.651168551129131,0.013368668556998529,6,12,16,1820,15.783413413641863,0.0031383992462367043,1.0642884876669638,0.7551540286637131,COMPLETE
57,0.5515153601912821,2025-12-11 23:58:36.037348,2025-12-11 23:58:49.585947,0 days 00:00:13.548599,0.5599043473894803,0.567741060303135,0.5782656973251575,2.730662715174394,0.01529601314229243,5,9,15,1585,16.61314493154007,0.002152390821871927,1.0466728260027192,0.7966319534633569,COMPLETE
58,0.5505460839998353,2025-12-11 23:58:49.589953,2025-12-11 23:59:01.763522,0 days 00:00:12.173569,0.5398398998177607,0.6180736682310258,0.6229271063523728,1.8325457679476085,0.018027866807318854,8,8,14,2430,18.020473445601514,0.000395089225216877,0.9843865815695568,0.7260928431182672,COMPLETE
59,0.5484150632953447,2025-12-11 23:59:01.765529,2025-12-11 23:59:08.925836,0 days 00:00:07.160307,0.6501237448393709,0.5537059154629691,0.5469812387819252,2.569474717178343,0.04560298626923194,5,10,11,2208,15.134519690428013,0.004601465166055387,1.014314619104348,0.7002261787767378,COMPLETE
60,0.550275230871423,2025-12-11 23:59:08.927840,2025-12-11 23:59:16.011619,0 days 00:00:07.083779,0.5317733856219263,0.5400387522768945,0.595829271780169,2.4304751366555157,0.023624894674396584,7,11,13,2352,19.82575312329535,0.05356890834954169,1.0882496635324037,0.7674649088290619,COMPLETE
61,0.5510973761869906,2025-12-11 23:59:16.013621,2025-12-11 23:59:23.827254,0 days 00:00:07.813633,0.517785647640601,0.592421385170234,0.5741438244197941,2.9098235819903127,0.021769166851676052,5,11,12,2629,13.834567500799986,0.007340719643230173,1.0973282799121233,0.8625333978809195,COMPLETE
62,0.5494020180270487,2025-12-11 23:59:23.829257,2025-12-11 23:59:32.200780,0 days 00:00:08.371523,0.5660569323415827,0.512519334714811,0.5666227927049128,2.7717279974384907,0.019922959424457928,6,11,13,2682,13.234475176894028,0.015954505317711823,1.07560629662069,0.8460602749854317,COMPLETE
63,0.551242580294479,2025-12-11 23:59:32.202783,2025-12-11 23:59:48.205230,0 days 00:00:16.002447,0.5281306730822497,0.7782456896935571,0.5497546551781178,2.9128151707548593,0.010922819970782495,4,12,10,2759,11.475319733194146,0.009581026031855424,1.0908239565542426,0.8829874287985053,COMPLETE
64,0.551745006383334,2025-12-11 23:59:48.207233,2025-12-11 23:59:58.559277,0 days 00:00:10.352044,0.5093613371772361,0.5259374932215448,0.5862648100581543,2.634601516028207,0.025182098883518855,5,9,15,2962,16.20280402296339,0.0019223296677616639,1.0537775981492956,0.6710723237577454,COMPLETE
65,0.5478389330765191,2025-12-11 23:59:58.561282,2025-12-12 00:00:07.173016,0 days 00:00:08.611734,0.5296401206727892,0.5934853538119508,0.7976348183375392,2.266964978228607,0.016505661832113397,3,11,11,1972,14.48763268879343,0.0011462152393618634,1.0852230940871268,0.8921595754734885,COMPLETE
66,0.5507439347739839,2025-12-12 00:00:07.175020,2025-12-12 00:00:15.130093,0 days 00:00:07.955073,0.5443412778741452,0.5766815640074031,0.5225006937050333,2.755185902952706,0.029089918987871534,4,10,14,2844,17.198427011473868,0.3558074151268197,1.0931146825797333,0.8637847821059278,COMPLETE
67,0.5530638765756061,2025-12-12 00:00:15.132100,2025-12-12 00:00:24.710533,0 days 00:00:09.578433,0.5576053775472287,0.558104849110715,0.6306753051352417,2.8926610901076413,0.018766273717876397,6,8,9,2490,15.117329709424459,0.004002934447584873,0.9672641482297856,0.682578920048934,COMPLETE
68,0.5524293771221765,2025-12-12 00:00:24.712536,2025-12-12 00:00:32.162761,0 days 00:00:07.450225,0.5779819015610581,0.5627134786040878,0.6320798650504875,2.9985734740018777,0.018633345356140384,6,8,9,2120,15.365683624823024,0.00356541782959742,0.952583780859461,0.6869523485657992,COMPLETE
69,0.5432341605410976,2025-12-12 00:00:32.164771,2025-12-12 00:00:47.260287,0 days 00:00:15.095516,0.59543030664833,0.550942767971292,0.6467832957278422,2.0385149918662946,0.07209190993385484,7,7,5,2252,16.29180431063805,0.015040525788987095,0.9703997786647535,0.6430927320136544,COMPLETE
70,0.5509767011706364,2025-12-12 00:00:47.260287,2025-12-12 00:00:57.133340,0 days 00:00:09.873053,0.5621124131592165,0.516614824415924,0.619756952545679,2.892436823842031,0.015487078924191646,6,9,7,2477,18.315804962249466,0.005574047371335401,1.0004901776007766,0.7107495087717977,COMPLETE
71,0.5525252242192937,2025-12-12 00:00:57.133340,2025-12-12 00:01:07.195745,0 days 00:00:10.062405,0.5837158704366008,0.5617985273461719,0.6013751826287782,2.9956607851955273,0.018502679361065724,6,8,9,2127,15.176109194678316,0.0027529541101841627,0.9536873766144528,0.6936068685942899,COMPLETE
72,0.5504053875161232,2025-12-12 00:01:07.199773,2025-12-12 00:01:19.256681,0 days 00:00:12.056908,0.5549669142823944,0.5310542502080426,0.6080075295981657,2.759101500413042,0.01768354361897878,7,8,7,2148,14.971831189613788,0.0009393823765968942,0.9588518083975617,0.6604177419021846,COMPLETE
73,0.5508730852139013,2025-12-12 00:01:19.260449,2025-12-12 00:01:31.938879,0 days 00:00:12.678430,0.5865407867265844,0.5410990500947155,0.6024707255312888,2.5722824694329627,0.0132911668425996,6,8,11,2311,12.868289048458479,0.8235335701610416,0.9292197153896228,0.684541705065155,COMPLETE
74,0.5512868451028762,2025-12-12 00:01:31.940884,2025-12-12 00:01:45.998493,0 days 00:00:14.057609,0.5447279383477533,0.5090248805168966,0.6668793246268901,2.8830052407302933,0.01927980939096633,6,8,9,2047,15.720152205181599,0.001999004983207659,0.9731878391002527,0.6651146344708477,COMPLETE
75,0.5524710167976403,2025-12-12 00:01:46.000498,2025-12-12 00:01:55.715315,0 days 00:00:09.714817,0.5725568688013388,0.5589561464113781,0.6568248992085706,2.6629430842640374,0.021034998676560616,7,7,12,2417,17.45949027441714,0.00023856844022485742,0.949134852043282,0.7362395331585773,COMPLETE
76,0.5509210155709025,2025-12-12 00:01:55.715315,2025-12-12 00:02:06.136952,0 days 00:00:10.421637,0.6137519537347026,0.5004547181895522,0.6321031912580578,2.8010632878828057,0.014909564540351698,5,8,10,2595,14.95945610724463,0.003653364855308494,0.9074319421334018,0.6080304002927195,COMPLETE
77,0.5499956085275304,2025-12-12 00:02:06.140703,2025-12-12 00:02:14.012608,0 days 00:00:07.871905,0.6936647581473894,0.5685911583434461,0.6150571104598036,2.4013912506826305,0.0227239344244815,9,6,8,1835,13.938826469651257,0.20309283258986882,1.0337495773842156,0.7129563696783435,COMPLETE
78,0.548210366909001,2025-12-12 00:02:14.016628,2025-12-12 00:02:27.319662,0 days 00:00:13.303034,0.5383042697438118,0.605006469127115,0.5872462284594342,1.5454537055036885,0.012524777667279477,6,9,13,2198,12.229639019522761,0.12208882298826905,0.9761768118635978,0.6319148137742084,COMPLETE
79,0.5509896899135207,2025-12-12 00:02:27.321668,2025-12-12 00:02:34.808189,0 days 00:00:07.486521,0.5235114998291326,0.5237929608817793,0.6010078928056061,2.939625953468154,0.01637987981876557,8,7,6,1960,18.94062763968807,0.08095330332743769,0.9650289984102536,0.6966948755763722,COMPLETE
80,0.549502455963682,2025-12-12 00:02:34.811953,2025-12-12 00:02:47.814291,0 days 00:00:13.002338,0.5069269712294687,0.5471979582518666,0.566751631602218,2.5462519042835896,0.026397942233872405,5,9,11,2531,16.52206629679593,0.005513300040511717,1.06180878687992,0.6793557356090923,COMPLETE
81,0.5513107664215852,2025-12-12 00:02:47.816299,2025-12-12 00:02:56.954634,0 days 00:00:09.138335,0.5736940069730856,0.559023031493825,0.6550294915205401,2.676288864595372,0.017258958748880837,7,7,12,2407,17.735790888818663,0.00035932295151325374,0.9495373569520655,0.7421528977899257,COMPLETE
82,0.552563768695048,2025-12-12 00:02:56.956639,2025-12-12 00:03:05.044489,0 days 00:00:08.087850,0.5657058817195484,0.5541513813358923,0.6772873409943115,2.8268635554990724,0.02156273937688554,7,6,12,2320,17.47340744099735,0.002810595656980511,0.9589874544464473,0.7346840609808934,COMPLETE
83,0.5525193240473906,2025-12-12 00:03:05.046497,2025-12-12 00:03:15.438778,0 days 00:00:10.392281,0.5629839802864772,0.5855084560914585,0.7108161711134031,2.83430872521556,0.019804740945728556,8,9,13,2313,15.984476330542545,0.0026417227606993316,0.9556447505854224,0.7532288787978707,COMPLETE
84,0.5484971319013051,2025-12-12 00:03:15.440786,2025-12-12 00:03:26.249200,0 days 00:00:10.808414,0.6036464720736577,0.5379139105935332,0.7293615693888891,2.8408283090389634,0.019926047302961332,8,6,14,2330,0.934843911391944,0.0013170767537444019,0.9419476073655964,0.7504603003420396,COMPLETE
85,0.5521711401119302,2025-12-12 00:03:26.251208,2025-12-12 00:03:38.921795,0 days 00:00:12.670587,0.5814637605766331,0.5743844452737712,0.7082691557227744,2.9478823393792775,0.014336687283030046,9,6,12,2267,15.880759591923507,0.0029469425628687136,0.9662949551474175,0.7276291036023476,COMPLETE
86,0.5522377043548913,2025-12-12 00:03:38.923804,2025-12-12 00:03:48.579720,0 days 00:00:09.655916,0.5640075620166786,0.6687140129268384,0.6788563404109461,2.774975267544616,0.02068915958235968,8,9,10,2185,17.165497775027994,0.000809848413144424,0.9550258085361132,0.759856139039253,COMPLETE
87,0.5514365522959894,2025-12-12 00:03:48.587621,2025-12-12 00:03:56.334653,0 days 00:00:07.747032,0.5480604270011147,0.6940496202713936,0.7414556566335696,2.7036963251608377,0.024030229160834422,6,8,16,2084,19.35078911093658,0.0019684201869904438,0.9866243922803836,0.7178148184123653,COMPLETE
88,0.5519004250551196,2025-12-12 00:03:56.336402,2025-12-12 00:04:03.670819,0 days 00:00:07.334417,0.5906146526597816,0.5284115639591062,0.6935366282362141,2.4939525577697905,0.01838296991432719,7,9,13,2038,18.338700679929765,0.0016041118703589382,0.9792962397506909,0.7729689657108945,COMPLETE
89,0.5516833308182543,2025-12-12 00:04:03.672823,2025-12-12 00:04:09.329257,0 days 00:00:05.656434,0.5549839415907546,0.5202988304108584,0.7131433573282394,2.820256229927164,0.01623318623031429,0,7,9,2140,16.82852250807947,0.002360462990306907,0.9428418910921411,0.6926770777745217,COMPLETE
90,0.5510466464955754,2025-12-12 00:04:09.333266,2025-12-12 00:04:17.174602,0 days 00:00:07.841336,0.6251847921198296,0.5525449292142325,0.6628793642293436,2.6044252780067554,0.013544058583328876,4,6,23,2236,15.525779610426873,0.0005721429486728091,0.9381549261318342,0.7045028802634392,COMPLETE
91,0.5520502425081606,2025-12-12 00:04:17.176608,2025-12-12 00:04:24.669536,0 days 00:00:07.492928,0.5380360712557066,0.5987686423264098,0.6445000399690606,2.92831003701346,0.02234338284599354,8,10,13,2365,14.311097983607196,0.010113560130627468,0.9577077451210215,0.733276419222623,COMPLETE
92,0.5539283449611921,2025-12-12 00:04:24.671539,2025-12-12 00:04:31.546230,0 days 00:00:06.874691,0.5163669782916043,0.5648222650201827,0.7640184065178305,2.9907258076001053,0.02540768528905359,7,10,11,2475,16.16633106844417,0.003804469472043523,0.9272626597819228,0.7888755835022666,COMPLETE
93,0.5505406099038417,2025-12-12 00:04:31.548238,2025-12-12 00:04:45.337028,0 days 00:00:13.788790,0.7602235117748246,0.5658089365976693,0.7584306212862765,2.9857926814020472,0.025684063906341748,7,9,11,2475,16.1097478970222,0.004398414885261273,0.9210650614057133,0.8107689337256989,COMPLETE
94,0.5497129016119245,2025-12-12 00:04:45.340034,2025-12-12 00:04:53.265459,0 days 00:00:07.925425,0.5673218280474632,0.5858301928563278,0.7724161800570075,2.7281801580952907,0.02908547168967088,7,10,10,2306,14.762540029228058,0.003159571285294296,0.9326278728209489,0.7832421364004456,COMPLETE
95,0.5536981149008293,2025-12-12 00:04:53.267463,2025-12-12 00:05:00.037453,0 days 00:00:06.769990,0.5302396795060487,0.5739497783986733,0.6261269469284321,2.865508262326138,0.03185786993912813,6,9,12,2181,17.916679949121352,0.0011403729680406623,0.9108831323632358,0.789058186857928,COMPLETE
96,0.5511965404149772,2025-12-12 00:05:00.040458,2025-12-12 00:05:24.522997,0 days 00:00:24.482539,0.5158842545841137,0.5442011088572782,0.6367485389496182,2.9066985610437257,0.03279248525589857,6,10,12,1932,17.93849765376713,0.0012541673360346609,0.9180680941415115,0.7925292079208249,COMPLETE
97,0.5517805110523659,2025-12-12 00:05:24.564249,2025-12-12 00:05:30.624005,0 days 00:00:06.059756,0.5273520117899505,0.5058031612615839,0.6277927209231446,2.9921741054509075,0.031592973210037206,5,10,11,1003,18.471799770994956,0.0008631942005499803,0.915944787242384,0.7727816304890459,COMPLETE
98,0.5504140631916072,2025-12-12 00:05:30.630038,2025-12-12 00:05:45.859443,0 days 00:00:15.229405,0.5500440685403362,0.6140439929319268,0.6216408139949552,2.779726607780233,0.035303075544405454,6,9,8,1878,17.55584706304623,0.0016049962555542622,0.9081825184246017,0.6415501416571724,COMPLETE
99,0.5518007587249605,2025-12-12 00:05:45.865454,2025-12-12 00:05:59.085127,0 days 00:00:13.219673,0.5320864375856591,0.5769996087482752,0.6164394924281168,2.6537594897433157,0.027405702043683353,6,9,14,1323,16.616216496429423,0.4528433381083384,0.9250717459096248,0.8046196656710177,COMPLETE
100,0.5512406235473588,2025-12-12 00:05:59.087145,2025-12-12 00:06:10.898130,0 days 00:00:11.810985,0.5053518278366627,0.5560850342628517,0.6446621532341347,2.8453798926242766,0.023950082935684177,5,8,12,2404,13.548760397388543,0.004175550978397525,1.0259054015224123,0.8212573371997749,COMPLETE
101,0.5524317958240836,2025-12-12 00:06:10.900142,2025-12-12 00:06:31.216406,0 days 00:00:20.316264,0.5425416721511642,0.5714746619153764,0.6929479977078659,2.840766615177574,0.01194796498661957,9,9,13,2255,16.936667139238395,0.0026072759335930558,0.9138534539979779,0.747465361187784,COMPLETE
102,0.5499667573126696,2025-12-12 00:06:31.220719,2025-12-12 00:06:52.417835,0 days 00:00:21.197116,0.5345489929069683,0.5880463351627628,0.7157678977456992,2.696616765863026,0.028774805239604302,8,9,12,2178,15.157446053980385,0.0018388139458694569,0.96155714062922,0.6201788319740336,COMPLETE
103,0.5524942743160554,2025-12-12 00:06:52.427927,2025-12-12 00:07:10.948962,0 days 00:00:18.521035,0.5617885952182682,0.5374440582126996,0.6327069932817175,2.9339002910936816,0.022993250585345543,6,9,11,2099,15.922877387703137,0.0025693278660794145,0.9687316787915912,0.7873877596884689,COMPLETE
104,0.5464230671379744,2025-12-12 00:07:10.952987,2025-12-12 00:07:26.385932,0 days 00:00:15.432945,0.556972855979833,0.5628035315318507,0.77544997155832,2.7778335434422883,0.09755738450337177,7,9,15,2018,16.273124700572513,0.0005164919903165916,1.0718739678847808,0.7573730667435234,COMPLETE
105,0.5531005327447978,2025-12-12 00:07:26.389955,2025-12-12 00:07:56.713936,0 days 00:00:30.323981,0.5232732648641768,0.5468640755751175,0.6750775288725812,2.8561085124414936,0.017536017797975083,5,9,13,2319,17.118647423773737,0.0010246076795076533,0.9000602213259427,0.7651815773687893,COMPLETE
106,0.5517191955763686,2025-12-12 00:07:56.742701,2025-12-12 00:08:15.010478,0 days 00:00:18.267777,0.5229031565022146,0.5303623417401401,0.6721184944901516,2.5941975898193657,0.017551580225562382,5,10,15,1791,19.176595767058345,0.00618404634558857,0.9005732364776381,0.7729042210076843,COMPLETE
107,0.5526471416343075,2025-12-12 00:08:15.034345,2025-12-12 00:08:27.437280,0 days 00:00:12.402935,0.5148234667118774,0.5151909603610574,0.5554351676058669,2.8930714980331196,0.014783226023103687,4,9,14,2219,17.304848817938122,0.0010561029570800374,1.0794884106418976,0.7920854183407627,COMPLETE
108,0.553239773285248,2025-12-12 00:08:27.439294,2025-12-12 00:08:40.302449,0 days 00:00:12.863155,0.5184581533018463,0.5197459076015638,0.554134090327739,2.7329734549859035,0.013874297976205124,4,9,15,2225,17.22944305841363,2.5691159708809845,0.9065619682603554,0.7791430817443856,COMPLETE
109,0.5525052830752125,2025-12-12 00:08:40.304467,2025-12-12 00:08:54.924965,0 days 00:00:14.620498,0.5145682699050719,0.5154781197039032,0.5341584992491695,2.518922874490081,0.014812926968347491,4,9,14,2204,18.07309486659015,0.0007051184654824321,0.9058660060661481,0.7662840133065711,COMPLETE
110,0.55318642011422,2025-12-12 00:08:54.927030,2025-12-12 00:09:09.133464,0 days 00:00:14.206434,0.5014025579954482,0.506086723247993,0.5397709859572039,2.723469618915656,0.013613794647414823,3,9,16,2378,18.594789088223337,1.2271282200590619,0.9114226423688995,0.8159086390273346,COMPLETE
111,0.5517996540069656,2025-12-12 00:09:09.137497,2025-12-12 00:09:21.194506,0 days 00:00:12.057009,0.5125472915753545,0.5203772815191626,0.5560652575729754,2.726791709098033,0.013889090914676813,3,9,16,2502,18.59338878161893,2.643781977446051,0.9044449133286893,0.8169378348336869,COMPLETE
112,0.5485738980631093,2025-12-12 00:09:21.196517,2025-12-12 00:09:47.230892,0 days 00:00:26.034375,0.5014789077164039,0.5057894633744014,0.5536069814435177,0.5778411418290452,0.012767801484471987,3,9,14,2381,17.117004709884164,1.8067012981474486,0.9097393148356782,0.8083087654193759,COMPLETE
113,0.5521152227981421,2025-12-12 00:09:47.234932,2025-12-12 00:10:06.686424,0 days 00:00:19.451492,0.5171757749402427,0.5134321389062889,0.5260207072766182,1.6460162818094184,0.010940696518379497,4,9,18,2273,18.02110039211829,3.814793696865748,0.9131255565690587,0.7970227356326962,COMPLETE
114,0.5523564423190043,2025-12-12 00:10:06.688438,2025-12-12 00:10:19.473029,0 days 00:00:12.784591,0.5072664402177292,0.5088805334599729,0.5398256802450969,2.8866896716894543,0.012356548746871707,2,9,16,2568,19.397766275396968,2.479850059712648,0.9002430821700719,0.7795924122086408,COMPLETE
115,0.5510354324882993,2025-12-12 00:10:19.477054,2025-12-12 00:10:33.156615,0 days 00:00:13.679561,0.5258910380275916,0.5206033684503483,0.5463175910713072,1.3840481369495017,0.01584563362869784,4,9,17,2170,19.965670194639387,0.6255593279597489,0.9235627313075315,0.8234983966956407,COMPLETE
116,0.5519768347980637,2025-12-12 00:10:33.158625,2025-12-12 00:10:46.208476,0 days 00:00:13.049851,0.5200726971301409,0.5284956064251738,0.5639429160975771,2.6592726178803714,0.015092967073789366,3,9,15,2433,18.689320750211156,0.8167768613572167,1.0769518948204984,0.7919338747037309,COMPLETE
117,0.5506954085528085,2025-12-12 00:10:46.210496,2025-12-12 00:11:04.187380,0 days 00:00:17.976884,0.5002250564298018,0.5021140865159871,0.5376257939347818,2.7319853966726786,0.013749723601599496,4,11,14,2364,5.031910069415634,1.0814271739261192,1.0566863475542354,0.8386200178146955,COMPLETE
118,0.5524816706198193,2025-12-12 00:11:04.189402,2025-12-12 00:11:19.070249,0 days 00:00:14.880847,0.5325366313263642,0.5443461582373372,0.5120964491305433,2.450576998614996,0.013075380031355126,5,9,14,2626,17.20009851257909,1.0980697034348137,1.08010795674043,0.8046042752469651,COMPLETE
119,0.5502083186517517,2025-12-12 00:11:19.072262,2025-12-12 00:11:29.174689,0 days 00:00:10.102427,0.5413900504902494,0.5336521721196501,0.5720974930008864,2.892965339541644,0.03744131782946302,3,10,15,2232,15.52727037158246,0.001009904670700188,1.068406731612727,0.7792169772817419,COMPLETE
120,0.5529030709999821,2025-12-12 00:11:29.178458,2025-12-12 00:11:41.591175,0 days 00:00:12.412717,0.5257152489919354,0.5160074959897212,0.5100492014178997,2.5838214600181266,0.011896237789375428,5,9,13,2454,16.515212763574397,0.00044000994782589616,0.9109814596094726,0.789982444856269,COMPLETE
121,0.5511851181645444,2025-12-12 00:11:41.593188,2025-12-12 00:11:57.227444,0 days 00:00:15.634256,0.5110150709011041,0.5120057112883009,0.5281225302812631,2.616046111142681,0.011145461779762634,5,9,13,2460,16.57925795686649,0.00031951251387881107,0.9125038459484416,0.7998981591491268,COMPLETE
122,0.552785405751685,2025-12-12 00:11:57.231470,2025-12-12 00:12:10.492445,0 days 00:00:13.260975,0.5259338395357129,0.5179033666055007,0.5024224370729733,2.5463378066607554,0.012030492157103164,4,9,13,2394,17.769573333176368,0.00041811621983678355,0.92680212819957,0.7872066450376638,COMPLETE
123,0.5519480727189257,2025-12-12 00:12:10.496476,2025-12-12 00:12:25.615544,0 days 00:00:15.119068,0.531186533789663,0.523838343736768,0.6251841936897059,2.3817852854570534,0.013140679452604056,5,9,13,2499,17.636984361644036,0.00018194221600332654,0.9274965766064214,0.7674467687097646,COMPLETE
124,0.5527646673489955,2025-12-12 00:12:25.623124,2025-12-12 00:13:10.120874,0 days 00:00:44.497750,0.5254994532216787,0.5356713225959508,0.5030812571421902,2.295847996649735,0.011836714836818349,4,9,12,2386,18.11399693287437,0.00023187659194474355,0.9191643629391707,0.7876538550803692,COMPLETE
125,0.553313069027984,2025-12-12 00:13:10.167542,2025-12-12 00:13:25.089569,0 days 00:00:14.922027,0.5245729603483648,0.549282744163896,0.5185879501744498,2.340476762133681,0.012100089879458212,4,8,13,2335,18.07257230171096,0.00044604170656207967,0.9212877213706555,0.8279740421203087,COMPLETE
126,0.552210496307931,2025-12-12 00:13:25.091582,2025-12-12 00:13:40.235504,0 days 00:00:15.143922,0.5205099363607627,0.5508943270194387,0.5168624109528898,2.1944788184749164,0.012258052698339232,3,8,13,2437,18.811428800943446,0.00041645302617239076,0.9106530367181775,0.8482662036369787,COMPLETE
