game_id,home_team,away_team,date,season,home_composite_elo,away_composite_elo,off_elo_diff,def_elo_diff,net_fatigue_score,ewma_efg_diff,ewma_pace_diff,ewma_tov_diff,ewma_orb_diff,ewma_vol_3p_diff,injury_impact_diff,injury_shock_diff,star_mismatch,ewma_chaos_home,ewma_foul_synergy_home,total_foul_environment,league_offensive_context,season_progress,pace_efficiency_interaction,projected_possession_margin,three_point_matchup,net_free_throw_advantage,star_power_leverage,offense_vs_defense_matchup,target_spread,target_spread_cover,target_moneyline_win,target_over_under,target_game_total,injury_matchup_advantage,home_score,away_score,actual_spread,total_points,margin_target,margin_bin,game_date,predicted_margin,raw_prob,calibrated_prob,home_ml_odds,away_ml_odds,market_prob,edge,is_favorite,won,stake,profit,raw_edge
22400704,MIN,SAC,2025-02-03,2024-25,1577.971214861196,1493.5657150474508,84.40549981374511,-75.34682269626092,0.02108114,0.0431052303284115,-3.2480929867157755,-0.0339890346076591,-0.0047688668688428,-0.1078382964035213,15.0,13.487354785275482,1,11.233534605672522,27.60228735919898,49.91262694247561,8.935956897890819,8.841463414634147,94.26875438260775,-0.0387579014765019,-0.0090554623835474,-0.1831855663391071,15.0,-3836.380923161456,-2,0,0,1,230,-0.1691807287872251,114,116,-2,230,-2,Tight Loss (-5 to 0),2025-02-03,5.5238876,0.6596895697740968,0.6875,-192,160,0.6575342465753424,0.02996575342465757,True,False,1.0,-1.0,0.002155323198754333
22400703,MEM,SAS,2025-02-03,2024-25,1604.465134608903,1458.331037713719,146.13409689518403,-161.49458081206558,-0.09332715,0.0176958761501202,2.9780842668432115,-0.0152997603940176,0.0545977404728583,-5.201168907555925,3.0085236267880457,-7.350082786556079,0,14.903101443376777,22.875941803346613,45.78979470057779,8.935956897890819,8.878048780487806,413.2302401031175,0.0392979800788407,0.036931402126581,-0.1408290499095396,0.0,-23627.29903780867,19,1,1,1,237,0.2001466504447429,128,109,19,237,19,Big Win (10 to 20),2025-02-03,6.4763603,0.6853066300449953,0.70506454816286,-170,142,0.6296296296296297,0.07543491853323037,True,True,1.0,0.5882352941176471,0.05567700041536561
22400708,GSW,ORL,2025-02-03,2024-25,1564.0559678753427,1473.3474140793724,90.70855379597036,121.28456831732774,0.01999554,0.0628387029984466,2.87761960360038,0.0064364390211812,-0.0218402201606934,10.180196272304464,4.089021817094339,2.131968213994772,1,17.434234885782384,23.64911190578502,54.42716218155174,8.935956897890819,8.902439024390244,72.56939623864946,-0.0154037811395121,0.8781719196882433,-0.0561236776256309,4.089021817094339,35818.58232139297,5,1,1,1,203,0.0135849121201946,104,99,5,203,5,Tight Win (0 to 5),2025-02-03,7.039883,0.7000629014364187,0.70506454816286,-155,130,0.6078431372549019,0.0972214109079581,True,True,1.0,0.6451612903225806,0.09221976418151678
22400706,DEN,NOP,2025-02-03,2024-25,1578.635233236931,1375.8675313746876,202.76770186224348,-93.7331354455282,0.39021172,0.0431251616906922,-3.429003976133103,-0.020479181827489,0.0166881490947875,-4.223505850462651,-1.6515621328120549,3.082061951487562,0,15.95197971544928,23.33775790731425,50.83283156059083,8.935956897890819,8.914634146341463,-775.7472020221294,-0.0037910327327015,0.0659872891413336,-0.0767824811194353,-0.0,-31026.87238616267,12,1,1,1,238,-0.0870958543417222,125,113,12,238,12,Big Win (10 to 20),2025-02-03,12.954166,0.8327997354093664,0.8810572687224669,-485,370,0.8290598290598291,0.05199743966263781,True,True,1.0,0.20618556701030927,0.0037399063495372475
22400710,CLE,BOS,2025-02-04,2024-25,1587.2253398661287,1576.8522489601814,10.373090905947263,234.36666743442083,0.02108114,0.0368048297077263,3.279418788993226,0.0017157704986855,0.0245670775794041,-2.9661105290323704,1.7026318533219995,-0.1732628832419189,0,13.661996261238883,20.517680479972984,43.893984898804014,8.935956897890819,8.975609756097562,36.76741714984655,0.0262828480780896,-0.0197805130822341,-0.1605647956855243,0.0,58480.112877722415,-7,0,0,1,217,0.0179789650329627,105,112,-7,217,-7,Close Loss (-10 to -5),2025-02-04,2.9785964,0.5878243949356878,0.6165228113440195,-118,-102,0.5412844036697247,0.0752384076742948,True,False,1.0,-1.0,0.04653999126596309
22400726,DEN,NOP,2025-02-05,2024-25,1582.0251075552883,1372.520599459715,209.5045080955736,-93.7331354455282,0.37827173,0.0406356014855214,-2.450982296362696,-0.0085989811950818,0.0067969443781492,-4.542031869103326,1.0731066106055618,7.517483253106148,0,15.953050285793394,24.18037619668003,51.23418109405215,8.935956897890819,9.146341463414634,-576.7772126905616,-0.0018020368169325,0.1534164951920788,-0.0829582466014183,0.0,-31026.87238616267,25,1,1,1,263,-0.1709767822578579,144,119,25,263,25,Blowout Win (>20),2025-02-05,12.38845,0.8220311476461405,0.8546099290780141,-485,370,0.8290598290598291,0.02555010001818503,True,True,1.0,0.20618556701030927,-0.00702868141368862
22400729,MIN,HOU,2025-02-06,2024-25,1581.1391171298526,1522.741286321459,58.39783080839357,-101.78350816478267,-0.1035539,0.048683963999432,-1.909101984250256,0.0166177470416048,-0.0581576465347523,6.476115884733261,-1.6501952952381078,1.3074026932265044,0,11.759687204934268,26.229846375851835,51.3553939556428,8.935956897890819,9.195121951219512,96.4511879957131,-0.0415398994931475,0.282345092983672,-0.1427862781150639,-0.0,-4.287410251909821,13,1,1,1,241,-0.0446632911432864,127,114,13,241,13,Big Win (10 to 20),2025-02-06,3.765455,0.6104857611208414,0.6165228113440195,-115,-105,0.5348837209302325,0.08163909041378703,True,True,1.0,0.8695652173913043,0.0756020401906089
22400730,DEN,ORL,2025-02-06,2024-25,1585.414981873646,1495.9618687081768,89.45311316546918,219.5615506508248,0.49727018,0.0958845426079682,2.557406362615211,0.0059954962511839,-0.0380145311263522,-0.8184943459989142,7.376510164134471,9.936020847901345,0,16.448398770253085,22.500843618561976,47.64401485208993,8.935956897890819,9.207317073170731,320.7737354263045,-0.0320190348751682,-0.0323128090751241,-0.1056883371277868,0.0,87824.62026032993,22,1,1,1,202,-0.1775617442443129,112,90,22,202,22,Blowout Win (>20),2025-02-06,8.425778,0.7349496561714911,0.7874632713026445,-258,210,0.7206703910614525,0.06679288024119201,True,True,1.0,0.3875968992248062,0.01427926511003863
22400732,POR,SAC,2025-02-06,2024-25,1577.123118943814,1496.9353886278614,80.18773031595265,-182.06945122517527,0.34336428,0.0047345551755522,-3.3932342900122023,-0.0188539985570193,0.0075457849753071,1.481257106352281,0.0,-7.722831045792107,0,17.40774041384434,29.84672823419282,54.45421065714166,8.935956897890819,9.231707317073171,390.6207136449457,-0.0113082135817122,0.044203334301102,-0.1294498466462836,0.0,4875.442233760468,6,1,1,1,210,0.1846065533186145,108,102,6,210,6,Close Win (5 to 10),2025-02-06,8.590155,0.7389465162208727,0.7874632713026445,-102,-118,0.504950495049505,0.28251277625313953,True,True,1.0,0.9803921568627451,0.23399602117136775
22400733,LAC,IND,2025-02-06,2024-25,1608.8661567418992,1555.6213663719836,53.24479036991556,-124.7064213547626,0.1099575399999999,-0.0208985118756981,-2.622724890222728,-0.0076687523595218,0.0193639366757091,-0.8314131702764982,-3.7471271263027184,0.2467444078721579,0,21.263370010666847,23.5870269254568,48.0901254050128,8.935956897890819,9.24390243902439,160.0684327388658,0.0116951843161873,-0.0105874612271685,-0.1006795311852516,-0.0,6103.318630035638,-7,0,0,1,231,-0.0363510804812382,112,119,-7,231,-7,Close Loss (-10 to -5),2025-02-06,6.019099,0.6731099703283179,0.70506454816286,-205,170,0.6721311475409836,0.03293340062187644,True,False,1.0,-1.0,0.0009788227873342992
22400743,ORL,SAS,2025-02-08,2024-25,1493.8055510677998,1454.1162006206596,39.68935044714021,-335.3188830925076,0.34336428,-0.0609897275065798,-5.484977206146695,-0.008850209690136,0.0334080166182527,-4.31448366076507,2.116855952240125,-5.539185063575154,0,14.308322201101229,27.13776188236957,49.46469584913198,8.935956897890819,9.378048780487806,838.2328258950656,0.0245578069281166,0.268843658390256,-0.0654724346384117,0.0,98470.72223148803,1,1,1,1,223,0.149612368083556,112,111,1,223,1,Tight Win (0 to 5),2025-02-08,7.128573,0.7023565140512451,0.70506454816286,-120,-110,0.5454545454545454,0.1596100027083146,True,True,1.0,0.8333333333333334,0.1569019685966997
22400758,BKN,CHA,2025-02-10,2024-25,1387.7281041451597,1348.026299088726,39.701805056433386,-6.341503148326865,0.35250543,-0.0143816213785019,-2.975058521020898,-0.0162318662256701,0.0285453349428573,2.1090904201009693,2.871590647670676,3.241466299134167,0,19.189713109125066,24.32989442280933,47.08930440905091,8.935956897890819,9.548780487804878,-97.4954210459905,0.0123134687171872,-0.1267406601383089,-0.0899917014013592,0.0,-385.7885686504644,8,1,1,1,186,-0.0541465932208835,97,89,8,186,8,Close Win (5 to 10),2025-02-10,5.536672,0.6600386879676362,0.6875,-205,170,0.6721311475409836,0.015368852459016424,True,True,1.0,0.4878048780487805,-0.01209245957334737
22400772,BKN,PHI,2025-02-12,2024-25,1386.5452629494828,1364.256861000279,22.28840194920372,-122.77135024843231,0.35359103,-0.0619850503815096,-4.204763854372757,-0.0288025992874375,0.0665816407523979,0.4036749866638445,-3.9503328982088863,-3.06755951605148,0,19.465968982330487,22.616071936270632,46.45344632875979,8.935956897890819,9.71951219512195,-83.14744511032859,0.0377790414649604,-0.0238112519017083,-0.0645619974849548,-0.0,9131.170085781832,4,1,1,1,196,0.0412225872079509,100,96,4,196,4,Tight Win (0 to 5),2025-02-12,5.7500987,0.6658463664057948,0.70506454816286,-130,110,0.5652173913043478,0.13984715685851223,True,True,1.0,0.7692307692307693,0.10062897510144697
22400790,ATL,ORL,2025-02-20,2024-25,1518.328268955278,1487.336598146669,30.991670808608887,334.72518358782054,0.14756798,0.0561441164032948,7.657830095983442,-0.0013644378916196,-0.0313093481227062,1.046393225379035,9.872428883623568,1.3359669012957491,1,10.48934420457758,28.3396671828856,54.39146300544565,8.935956897890819,9.96341463414634,1420.7997755074284,-0.0326737860143258,0.0493358936595538,-0.1041618520108894,9.872428883623568,133890.0734351282,-6,0,0,1,222,0.0796142767286351,108,114,-6,222,-6,Close Loss (-10 to -5),2025-02-20,4.657725,0.6357319027677183,0.6767676767676768,-102,-118,0.504950495049505,0.17181718171817184,True,False,1.0,-1.0,0.13078140771821334
22400793,MIL,LAC,2025-02-20,2024-25,1555.626013808358,1603.4136684657058,-47.78765465734773,179.4179827934422,0.12540124,0.0009396412088602,1.751536509654315,0.0124041050523063,-0.0652038269550712,5.350076097221688,13.050739689654913,6.57206602571695,1,18.49733693492689,24.08702745450269,50.13081380019089,8.935956897890819,10.0,-11.404403447539153,-0.0527997219027649,0.0536298642503277,-0.1212903199624416,13.050739689654913,13796.373572334363,6,1,1,1,226,-0.0197193048209124,116,110,6,226,6,Close Win (5 to 10),2025-02-20,0.08219385,0.502443397636469,0.513953488372093,-105,-115,0.5121951219512195,0.0017583664208734584,True,True,1.0,0.9523809523809523,-0.009751724314750576
22400808,DEN,LAL,2025-02-22,2024-25,1568.0653859839367,1480.0352307081394,88.03015527579737,90.9243752812597,0.46714813,0.0370886364761279,-0.4195063096877334,0.0338068974364187,0.0325993877733483,-4.268750094239039,-5.204626465359192,0.3624926138974089,0,16.242645064280953,21.53649790591849,47.75741580092648,8.935956897890819,10.182926829268292,-56.81596893744268,0.066406285209767,-0.1601201271303026,-0.1248881723393195,-0.0,31037.550391643574,-23,0,0,1,223,-0.0509630227265778,100,123,-23,223,-23,Blowout Loss (<-20),2025-02-22,9.2150135,0.7538523381785687,0.7874632713026445,-250,205,0.7142857142857143,0.07317755701693018,True,False,1.0,-1.0,0.03956662389285437
22400810,POR,CHA,2025-02-22,2024-25,1584.4891379091305,1347.8905047252688,236.5986331838617,-222.0208165507632,0.1099575399999999,0.0336637353423149,2.509681611605416,-0.0115439580961879,0.0235377771890186,-0.5089978339432406,1.061201625049602,8.920214953629042,0,17.780303679841026,27.680451070962945,49.54418528426871,8.935956897890819,10.207317073170731,117.01025489886342,0.0119938190928306,-0.001342970045725,-0.1343968621236488,0.0,-56139.45886797347,53,1,1,1,229,-0.2046044326447705,141,88,53,229,53,Blowout Win (>20),2025-02-22,10.554403,0.7842033812669287,0.7874632713026445,-205,170,0.6721311475409836,0.11533212376166091,True,True,1.0,0.4878048780487805,0.1120722337259451
22400825,ATL,MIA,2025-02-24,2024-25,1520.117396789347,1499.3410977069711,20.776299082375544,193.6837489435959,0.15030634,0.0288541575206529,9.669808048745708,0.0057231360448323,0.0167472545481568,-1.4501966560666304,2.747517075424176,0.915652376270332,0,9.284441583978856,30.05266998908992,53.73272335142632,8.935956897890819,10.390243902439025,1640.0810695570708,0.0224703905929891,-0.0764413668344061,-0.1390349101027644,0.0,47230.847423210726,12,1,1,1,184,0.0004413168696062,98,86,12,184,12,Big Win (10 to 20),2025-02-24,3.893042,0.6141272853805689,0.6165228113440195,-135,114,0.574468085106383,0.04205472623763651,True,True,1.0,0.7407407407407407,0.0396592002741859
22400832,MEM,PHX,2025-02-25,2024-25,1599.6767875954897,1424.343544359093,175.33324323639658,-72.07763564151674,0.1099575399999999,-0.0207869891056381,4.401613231123605,-0.0096238906871507,0.1075391335624767,-1.5672849634294508,-3.632027157629636,-4.551552238535955,0,15.557506725896529,28.404560546926348,53.44985476095806,8.935956897890819,10.475609756097562,763.9456032821936,0.0979152428753259,-0.0318976543644145,-0.1063838392839086,-0.0,-20994.54378900976,3,1,1,1,299,0.0792828199999074,151,148,3,299,3,Tight Win (0 to 5),2025-02-25,10.845463,0.7904998008168361,0.7874632713026445,-305,245,0.7530864197530864,0.03437685154955805,True,True,1.0,0.32786885245901637,0.037413381063749696
22400855,CHI,TOR,2025-02-28,2024-25,1528.9098272946528,1419.287187253151,109.62264004150188,-5.770164740725932,0.1099575399999999,0.0230777418282482,3.936763392377543,0.013824579516171,-0.0023208810380503,8.57205203354048,0.3625080141820422,2.517887976723559,0,15.682794620387757,23.008884504431503,46.21409645771523,8.935956897890819,10.75609756097561,685.9483700997453,0.0115036984781207,0.4431743795049273,-0.145858416028067,0.0,-1254.294291972675,10,1,1,1,240,-0.0572414915643425,125,115,10,240,10,Close Win (5 to 10),2025-02-28,7.272655,0.706065471997106,0.7384615384615385,-118,-102,0.5412844036697247,0.19717713479181376,True,True,1.0,0.847457627118644,0.16478106832738126
22400856,MEM,NYK,2025-02-28,2024-25,1599.0394756246244,1525.0650934585217,73.97438216610271,36.37025752287332,0.01999554,0.0015903141878101,3.7782910139719945,-0.0008817467273392,0.0410819468085456,7.17680432798209,-11.095735231546891,-9.266661328870644,-1,15.462572128921671,28.73108287341694,53.315579361523696,8.935956897890819,10.804878048780488,347.0103027981695,0.0402002000812064,0.0345124464605549,-0.1222247138106243,11.095735231546891,7630.366254770537,-1,0,0,1,227,0.1000192321785423,113,114,-1,227,-1,Tight Loss (-5 to 0),2025-02-28,5.562318,0.6607385964836134,0.6875,-155,130,0.6078431372549019,0.07965686274509809,True,False,1.0,-1.0,0.05289545922871153
22400888,SAS,BKN,2025-03-04,2024-25,1459.3873291716166,1377.9156407500464,81.4716884215702,147.50892958355394,0.03302113,0.0852296357044715,4.49679118456308,0.0404982502446466,-0.1123185323390551,0.4376206093452452,6.302091384169744,12.27133486807726,0,16.103638188146704,21.753203704601585,49.00042314790712,8.935956897890819,11.158536585365852,1051.342947037816,-0.0718202820944085,0.0282460195715098,-0.0663485313935131,0.0,44024.27033876548,14,1,1,1,240,-0.2421168920073713,127,113,14,240,14,Big Win (10 to 20),2025-03-04,4.0461564,0.6184841220144943,0.6291793313069909,-162,136,0.6183206106870229,0.010858720619967954,True,True,1.0,0.6172839506172839,0.0001635113274713884
22400896,DEN,SAC,2025-03-05,2024-25,1584.1302811827777,1515.270753542957,68.8595276398205,65.36145931913211,0.3771861299999999,0.000592808411355,3.5196809392222264,-0.0063267329616387,-0.0079980765989064,-2.0495544525788816,3.349148150924803,-7.242525482671185,0,16.614972480456167,20.84472915262861,41.78228980896071,8.935956897890819,11.25609756097561,307.42120129265913,-0.0143248095605451,0.0055357735728812,-0.1780431183024994,0.0,14180.40226311656,6,1,1,1,226,0.2003438561603379,116,110,6,226,6,Close Win (5 to 10),2025-03-05,8.160434,0.7284328016529275,0.7722419928825622,-245,200,0.7101449275362319,0.062097065346330305,True,True,1.0,0.40816326530612246,0.018287874116695524
22400905,TOR,UTA,2025-03-07,2024-25,1426.7075843680996,1361.17185039777,65.5357339703296,-143.25847950900402,0.01999554,-0.0240695801953749,-5.417877625389892,-0.0017299434600419,0.0234923119325895,-6.879239096857017,0.0,-0.3824264227132907,0,14.798500777550338,28.72554419518648,53.01047535720711,8.935956897890819,11.378048780487806,-712.7045028422544,0.0217623684725476,0.0903757621783715,-0.0990486044822175,0.0,4403.023445191368,9,1,1,1,227,0.0091415212085385,118,109,9,227,9,Close Win (5 to 10),2025-03-07,5.573368,0.6610399988869197,0.6875,-218,180,0.6855345911949685,0.0019654088050314877,True,True,1.0,0.45871559633027525,-0.024494592308048846
22400908,OKC,POR,2025-03-07,2024-25,1644.1481340042242,1571.5708140732304,72.57731993099378,97.68501720922404,0.02108114,0.0298652152003774,1.3518257477210651,0.0325315900704744,-0.0479370216130187,1.1805821704741106,0.0,6.096688446271671,0,13.284911742273636,23.03545366116284,50.199703698052105,8.935956897890819,11.414634146341465,-67.04250963263348,-0.0154054315425442,0.0528038258617328,-0.1367406917668802,0.0,20284.296024876126,18,1,1,1,196,-0.145735240619678,107,89,18,196,18,Big Win (10 to 20),2025-03-07,4.301191,0.6257076223845347,0.6567164179104478,-125,105,0.5555555555555556,0.10116086235489219,True,True,1.0,0.8,0.07015206682897912
22400909,DEN,PHX,2025-03-07,2024-25,1581.6645590179194,1440.2330081065834,141.431550911336,-26.340387271133977,0.40043847,-0.0155182323347735,3.3397150555419017,0.0022439040591952,0.0547090113069731,-6.240138025395879,3.8380735989463286,0.0691478857617315,0,16.540875835972308,23.304528178158755,47.27067465083823,8.935956897890819,11.426829268292684,546.5081573597872,0.0569529153661683,0.0810055200961774,-0.1398734235140828,0.0,-7435.206524733617,8,1,1,1,290,0.0295391130773883,149,141,8,290,8,Close Win (5 to 10),2025-03-07,9.7121105,0.7653763287395247,0.7874632713026445,-278,225,0.7354497354497355,0.05201353585290902,True,True,1.0,0.3597122302158273,0.029926593289789194
22400919,GSW,DET,2025-03-08,2024-25,1571.3384564906205,1538.375329047958,32.9631274426622,-140.04410216536098,0.04324788,-0.0382462655725732,-3.483058834937125,0.0171355014929043,0.0709555684716687,7.111775517311834,-4.084456501339703,-3.1100330489102195,0,14.267906570157264,27.59583771615805,55.68699699318006,8.935956897890819,11.51219512195122,127.55620837273544,0.088091069964573,0.0201369775582016,-0.0711738774670868,-0.0,11088.620529759402,5,1,1,1,225,0.0411478520147621,115,110,5,225,5,Tight Win (0 to 5),2025-03-08,4.4377236,0.6295568430724323,0.6767676767676768,-205,170,0.6721311475409836,0.00463652922669322,True,True,1.0,0.4878048780487805,-0.04257430446855126
